"","p","d","q","P","D","Q","p_valor","p_estac","p_ind","AIC"
"20032",5,3,1,0,2,2,0,0,0,0
"20033",5,3,1,0,2,3,0,0,0,0
"20034",5,3,1,0,2,4,0,0,0,0
"20035",5,3,1,0,2,5,0,0,0,0
"20036",5,3,1,0,3,0,0,0,0,0
"20037",5,3,1,0,3,1,0,0,0,0
"20038",5,3,1,0,3,2,0,0,0,0
"20039",5,3,1,0,3,3,0,0,0,0
"20040",5,3,1,0,3,4,0,0,0,0
"20041",5,3,1,0,3,5,0,0,0,0
"20042",5,3,1,1,0,0,0,0,0,0
"20043",5,3,1,1,0,1,0,0,0,0
"20044",5,3,1,1,0,2,0,0,0,0
"20045",5,3,1,1,0,3,0,0,0,0
"20046",5,3,1,1,0,4,0,0,0,0
"20047",5,3,1,1,0,5,0,0,0,0
"20048",5,3,1,1,1,0,0,0,0,0
"20049",5,3,1,1,1,1,0,0,0,0
"20050",5,3,1,1,1,2,0,0,0,0
"20051",5,3,1,1,1,3,0,0,0,0
"20052",5,3,1,1,1,4,0,0,0,0
"20053",5,3,1,1,1,5,0,0,0,0
"20054",5,3,1,1,2,0,0,0,0,0
"20055",5,3,1,1,2,1,0,0,0,0
"20056",5,3,1,1,2,2,0,0,0,0
"20057",5,3,1,1,2,3,0,0,0,0
"20058",5,3,1,1,2,4,0,0,0,0
"20059",5,3,1,1,2,5,0,0,0,0
"20060",5,3,1,1,3,0,0,0,0,0
"20061",5,3,1,1,3,1,0,0,0,0
"20062",5,3,1,1,3,2,0,0,0,0
"20063",5,3,1,1,3,3,0,0,0,0
"20064",5,3,1,1,3,4,0,0,0,0
"20065",5,3,1,1,3,5,0,0,0,0
"20066",5,3,1,2,0,0,0,0,0,0
"20067",5,3,1,2,0,1,0,0,0,0
"20068",5,3,1,2,0,2,0,0,0,0
"20069",5,3,1,2,0,3,0,0,0,0
